use,site_id,site_name,diocese,site_location,source,score,reason,distance_km,content_id,title,image_url,location,photographer,license,tags
"","586807a3-3a63-4b89-b99d-fd994dd6d5fa","초남이 성지","전주","전북 전주시 완산구 (바우배기)","photokorea","7","제목=이름·종교어","","aCyVca","초남이성지","https://tong.visitkorea.or.kr/cms/resource_photo/29/2702529_image2_1.jpg","전라북도 완주군 이서면","한국관광공사 김지호","Type1","초남이성지, 전라북도 완주군, 종교, 천주교, 가톨릭, 드론촬영, 드론사진, 항공촬영"
"","c4784db9-f32b-433e-b40c-6935a1c6cfd2","춘천교구 주교관과 교육원","춘천","강원도 춘천시 죽림동 (주교좌성당 인근)","tourinfo","6","종교어·500m 안","0.11","2787556","죽림동성당","https://tong.visitkorea.or.kr/cms/resource/10/3562210_image2_1.jpg","강원특별자치도 춘천시 약사고개길 23","TourAPI 관광정보(contentTypeId 12)","",""
"","fdc2adf3-16b6-4a79-9321-8bf1427aad56","충주 숲거리 순교 성지","청주","충청북도 충주시 문화동 552 (문화동 544~봉방동 11-1 일대)","tourinfo","6","조각(충주)·500m 안","0.50","1690303","충주시택견원","http://tong.visitkorea.or.kr/cms/resource/39/3560439_image2_1.JPG","충청북도 충주시 중원대로 3326 (호암동)","TourAPI 관광정보(contentTypeId 14)","","A02061100"
"","fdc2adf3-16b6-4a79-9321-8bf1427aad56","충주 숲거리 순교 성지","청주","충청북도 충주시 문화동 552 (문화동 544~봉방동 11-1 일대)","tourinfo","4","조각(충주)·2km 안","1.14","130758","충주시립도서관","http://tong.visitkorea.or.kr/cms/resource/73/3347573_image2_1.JPG","충청북도 충주시 예성로 207","TourAPI 관광정보(contentTypeId 14)","","A02060900"
"","fdc2adf3-16b6-4a79-9321-8bf1427aad56","충주 숲거리 순교 성지","청주","충청북도 충주시 문화동 552 (문화동 544~봉방동 11-1 일대)","tourinfo","4","조각(충주)·2km 안","0.91","132779","충주 풍물시장","https://tong.visitkorea.or.kr/cms/resource/17/3505017_image2_1.jpg","충청북도 충주시 충인1길 22","TourAPI 관광정보(contentTypeId 38)","",""
"","fdc2adf3-16b6-4a79-9321-8bf1427aad56","충주 숲거리 순교 성지","청주","충청북도 충주시 문화동 552 (문화동 544~봉방동 11-1 일대)","tourinfo","4","조각(충주)·2km 안","0.70","143161","충주그랜드관광호텔","https://tong.visitkorea.or.kr/cms/resource/37/1338437_image2_1.jpg","충청북도 충주시 중원대로 3496","TourAPI 관광정보(contentTypeId 32)","",""
"","fdc2adf3-16b6-4a79-9321-8bf1427aad56","충주 숲거리 순교 성지","청주","충청북도 충주시 문화동 552 (문화동 544~봉방동 11-1 일대)","tourinfo","4","조각(충주)·2km 안","1.51","1627220","충주향교","http://tong.visitkorea.or.kr/cms/resource/92/3349692_image2_1.JPG","충청북도 충주시 교동9길 1 (교현동)","TourAPI 관광정보(contentTypeId 12)","","A02010700"
"","fdc2adf3-16b6-4a79-9321-8bf1427aad56","충주 숲거리 순교 성지","청주","충청북도 충주시 문화동 552 (문화동 544~봉방동 11-1 일대)","tourinfo","4","조각(충주)·2km 안","1.16","1627247","충주 제금당","http://tong.visitkorea.or.kr/cms/resource/78/3349878_image2_1.JPG","충청북도 충주시 관아1길 21","TourAPI 관광정보(contentTypeId 12)","","A02010100"
"","fdc2adf3-16b6-4a79-9321-8bf1427aad56","충주 숲거리 순교 성지","청주","충청북도 충주시 문화동 552 (문화동 544~봉방동 11-1 일대)","tourinfo","4","조각(충주)·2km 안","1.15","1690248","충주 청녕헌","http://tong.visitkorea.or.kr/cms/resource/42/3063542_image2_1.JPG","충청북도 충주시 관아1길 21","TourAPI 관광정보(contentTypeId 12)","","A02010100"
"","fdc2adf3-16b6-4a79-9321-8bf1427aad56","충주 숲거리 순교 성지","청주","충청북도 충주시 문화동 552 (문화동 544~봉방동 11-1 일대)","tourinfo","4","조각(충주)·2km 안","0.87","1906815","충주 자유시장","http://tong.visitkorea.or.kr/cms/resource/32/3560532_image2_1.JPG","충청북도 충주시 충인6길 16 (충의동)","TourAPI 관광정보(contentTypeId 38)","","A04010200"
"","fdc2adf3-16b6-4a79-9321-8bf1427aad56","충주 숲거리 순교 성지","청주","충청북도 충주시 문화동 552 (문화동 544~봉방동 11-1 일대)","tourinfo","4","조각(충주)·2km 안","0.74","1961503","충주공설시장","https://tong.visitkorea.or.kr/cms/resource/03/1959803_image2_1.jpg","충청북도 충주시 충의동","TourAPI 관광정보(contentTypeId 38)","",""
"","fdc2adf3-16b6-4a79-9321-8bf1427aad56","충주 숲거리 순교 성지","청주","충청북도 충주시 문화동 552 (문화동 544~봉방동 11-1 일대)","tourinfo","4","조각(충주)·2km 안","1.15","2434855","충주 관아공원","http://tong.visitkorea.or.kr/cms/resource/24/3561224_image2_1.JPG","충청북도 충주시 관아1길 21","TourAPI 관광정보(contentTypeId 12)","","A02010100"
"","0e16c2ac-8f78-4b16-9059-b69041e3c96e","치명자산 성지","전주","전북 전주시 완산구 교동 승암산(치명자산) 정상","tourinfo","7","제목=이름·종교어","4.12","127611","치명자산성지","http://tong.visitkorea.or.kr/cms/resource/04/3529504_image2_1.jpg","전북특별자치도 전주시 완산구 바람쐬는길 87 (대성동)","TourAPI 관광정보(contentTypeId 12)","","A02010900"
"","7e079f9c-a689-4414-9102-f1883fb18b6b","통영 김기량 순교지(통제영 옥터)","마산","경남 통영시 문화동 세병로 일대 (통제영 옥터)","tourinfo","8","조각(통제영·통영)·500m 안","0.19","231923","통영 삼도수군통제영","https://tong.visitkorea.or.kr/cms/resource/24/4081224_image2_1.jpg","경상남도 통영시 세병로 27 (문화동)","TourAPI 관광정보(contentTypeId 12)","",""
"","7e079f9c-a689-4414-9102-f1883fb18b6b","통영 김기량 순교지(통제영 옥터)","마산","경남 통영시 문화동 세병로 일대 (통제영 옥터)","tourinfo","6","조각(통영)·500m 안","0.13","126198","통영 세병관","http://tong.visitkorea.or.kr/cms/resource/66/3580566_image2_1.jpg","경상남도 통영시 세병로 27","TourAPI 관광정보(contentTypeId 12)","","A02010100"
"","7e079f9c-a689-4414-9102-f1883fb18b6b","통영 김기량 순교지(통제영 옥터)","마산","경남 통영시 문화동 세병로 일대 (통제영 옥터)","tourinfo","6","조각(통영)·500m 안","0.23","250313","통영 문화동 벅수","http://tong.visitkorea.or.kr/cms/resource/20/3558120_image2_1.jpg","경상남도 통영시 문화동","TourAPI 관광정보(contentTypeId 12)","","A02010700"
"","7e079f9c-a689-4414-9102-f1883fb18b6b","통영 김기량 순교지(통제영 옥터)","마산","경남 통영시 문화동 세병로 일대 (통제영 옥터)","tourinfo","6","조각(통영)·500m 안","0.46","2611147","통영항 꿀빵거리","http://tong.visitkorea.or.kr/cms/resource/98/3348598_image2_1.jpg","경상남도 통영시 중앙동","TourAPI 관광정보(contentTypeId 12)","","A02030600"
"","7e079f9c-a689-4414-9102-f1883fb18b6b","통영 김기량 순교지(통제영 옥터)","마산","경남 통영시 문화동 세병로 일대 (통제영 옥터)","tourinfo","6","조각(통영)·500m 안","0.49","3575632","통영 명정(정당샘)","https://tong.visitkorea.or.kr/cms/resource/02/3575602_image2_1.jpg","경상남도 통영시 충렬로 49 (명정동)","TourAPI 관광정보(contentTypeId 12)","",""
"","7e079f9c-a689-4414-9102-f1883fb18b6b","통영 김기량 순교지(통제영 옥터)","마산","경남 통영시 문화동 세병로 일대 (통제영 옥터)","tourinfo","6","조각(통영)·500m 안","0.40","584712","통영중앙전통시장","http://tong.visitkorea.or.kr/cms/resource/67/3523867_image2_1.jpg","경상남도 통영시 중앙시장1길 14-16","TourAPI 관광정보(contentTypeId 38)","","A04010200"
"","7e079f9c-a689-4414-9102-f1883fb18b6b","통영 김기량 순교지(통제영 옥터)","마산","경남 통영시 문화동 세병로 일대 (통제영 옥터)","photokorea","6","조각(통영)·종교어·같은 시군(통영)","","fsgYxs","당포성지 및 당포대첩지","https://tong.visitkorea.or.kr/cms/resource_photo/41/3100341_image2_1.jpg","경상남도 통영시 산양읍","황성훈","Type1","당포성지 및 당포대첩지, 경상남도 통영시, 성터, 성곽, 바다, 드론촬영, 드론사진, 항공촬영, 11월 버킷, 11월 추천여행지, 사진기자단, 프레임코리아1기"
"","7e079f9c-a689-4414-9102-f1883fb18b6b","통영 김기량 순교지(통제영 옥터)","마산","경남 통영시 문화동 세병로 일대 (통제영 옥터)","photokorea","6","조각(통영)·종교어·같은 시군(통영)","","nrgSYT","당포성지 및 당포대첩지","https://tong.visitkorea.or.kr/cms/resource_photo/46/3100346_image2_1.jpg","경상남도 통영시 산양읍","황성훈","Type1","당포성지 및 당포대첩지, 경상남도 통영시, 성터, 성곽, 바다, 드론촬영, 드론사진, 항공촬영, 11월 버킷, 11월 추천여행지, 사진기자단, 프레임코리아1기"
"","7e079f9c-a689-4414-9102-f1883fb18b6b","통영 김기량 순교지(통제영 옥터)","마산","경남 통영시 문화동 세병로 일대 (통제영 옥터)","photokorea","6","조각(통영)·종교어·같은 시군(통영)","","tCTIey","당포성지 및 당포대첩지","https://tong.visitkorea.or.kr/cms/resource_photo/48/3100348_image2_1.jpg","경상남도 통영시 산양읍","황성훈","Type1","당포성지 및 당포대첩지, 경상남도 통영시, 성터, 성곽, 바다, 드론촬영, 드론사진, 항공촬영, 11월 버킷, 11월 추천여행지, 사진기자단, 프레임코리아1기"
"","7e079f9c-a689-4414-9102-f1883fb18b6b","통영 김기량 순교지(통제영 옥터)","마산","경남 통영시 문화동 세병로 일대 (통제영 옥터)","tourinfo","4","조각(통영)·2km 안","0.85","1824778","제18회 통영연극예술축제","https://tong.visitkorea.or.kr/cms/resource/82/4070082_image2_1.jpg","경상남도 통영시 남망공원길 29 (동호동)","TourAPI 관광정보(contentTypeId 15)","",""
"","7e079f9c-a689-4414-9102-f1883fb18b6b","통영 김기량 순교지(통제영 옥터)","마산","경남 통영시 문화동 세병로 일대 (통제영 옥터)","tourinfo","4","조각(통영)·2km 안","1.73","127097","통영 착량묘","http://tong.visitkorea.or.kr/cms/resource/75/3557875_image2_1.jpg","경상남도 통영시 착량길 27","TourAPI 관광정보(contentTypeId 12)","","A02010700"
"","7e079f9c-a689-4414-9102-f1883fb18b6b","통영 김기량 순교지(통제영 옥터)","마산","경남 통영시 문화동 세병로 일대 (통제영 옥터)","tourinfo","4","조각(통영)·2km 안","0.85","130139","통영시 시민문화회관","http://tong.visitkorea.or.kr/cms/resource/20/3573420_image2_1.jpg","경상남도 통영시 남망공원길 29 (동호동)","TourAPI 관광정보(contentTypeId 14)","","A02060600"
"","7e079f9c-a689-4414-9102-f1883fb18b6b","통영 김기량 순교지(통제영 옥터)","마산","경남 통영시 문화동 세병로 일대 (통제영 옥터)","tourinfo","4","조각(통영)·2km 안","0.98","1304613","통영항","https://tong.visitkorea.or.kr/cms/resource/52/3556852_image2_1.jpg","경상남도 통영시 통영해안로 234","TourAPI 관광정보(contentTypeId 12)","",""
"","49b8f28e-09d0-46b5-af3b-7e26ecf02844","포천 순교 성지","춘천","경기도 포천시 군내면 구읍리 723-3","tourinfo","4","조각(포천)·2km 안","1.28","1030591","포천힐스컨트리클럽","http://tong.visitkorea.or.kr/cms/resource/07/3565707_image2_1.jpg","경기도 포천시 군내면 반월산성로375번길 34","TourAPI 관광정보(contentTypeId 28)","","A03020700"
"","49b8f28e-09d0-46b5-af3b-7e26ecf02844","포천 순교 성지","춘천","경기도 포천시 군내면 구읍리 723-3","tourinfo","4","조각(포천)·2km 안","1.67","2853358","포천버섯육개장","http://tong.visitkorea.or.kr/cms/resource/55/2853355_image2_1.jpg","경기도 포천시 청군로 3351","TourAPI 관광정보(contentTypeId 39)","","A05020100"
"","49b8f28e-09d0-46b5-af3b-7e26ecf02844","포천 순교 성지","춘천","경기도 포천시 군내면 구읍리 723-3","tourinfo","4","조각(포천)·2km 안","1.65","2853651","포천뚝배기","http://tong.visitkorea.or.kr/cms/resource/43/2853643_image2_1.jpg","경기도 포천시 군내면 청군로 3348","TourAPI 관광정보(contentTypeId 39)","","A05020100"
"","49b8f28e-09d0-46b5-af3b-7e26ecf02844","포천 순교 성지","춘천","경기도 포천시 군내면 구읍리 723-3","tourinfo","4","조각(포천)·2km 안","1.89","798265","포천 반월성","https://tong.visitkorea.or.kr/cms/resource/62/3529262_image2_1.jpg","경기도 포천시 청군로3290번길 19","TourAPI 관광정보(contentTypeId 12)","",""
"","3c5c55a8-c994-4d95-882c-19ab96beb26c","한티 순교성지","대구","경북 칠곡군 동명면 한티로 1","photokorea","9","제목=이름·종교어·같은 시군(칠곡)","","2JpbAa","한티순교성지","https://tong.visitkorea.or.kr/cms/resource_photo/70/1054170_image2_1.jpg","경상북도 칠곡군","한국관광공사 박성근","Type1","한티순교성지 성지안내"
"","3c5c55a8-c994-4d95-882c-19ab96beb26c","한티 순교성지","대구","경북 칠곡군 동명면 한티로 1","photokorea","9","제목=이름·종교어·같은 시군(칠곡)","","2JpbEa","한티순교성지","https://tong.visitkorea.or.kr/cms/resource_photo/78/1054178_image2_1.jpg","경상북도 칠곡군","한국관광공사 박성근","Type1","한티순교성지 "
"","3c5c55a8-c994-4d95-882c-19ab96beb26c","한티 순교성지","대구","경북 칠곡군 동명면 한티로 1","photokorea","9","제목=이름·종교어·같은 시군(칠곡)","","2JpbKa","한티순교성지","https://tong.visitkorea.or.kr/cms/resource_photo/88/1054188_image2_1.jpg","경상북도 칠곡군","한국관광공사 박성근","Type1","한티순교성지, 십자가의 길"
"","3c5c55a8-c994-4d95-882c-19ab96beb26c","한티 순교성지","대구","경북 칠곡군 동명면 한티로 1","photokorea","9","제목=이름·종교어·같은 시군(칠곡)","","2Jpbta","한티순교성지","https://tong.visitkorea.or.kr/cms/resource_photo/56/1054156_image2_1.jpg","경상북도 칠곡군","한국관광공사 박성근","Type1","한티순교성지 안내문"
"","3c5c55a8-c994-4d95-882c-19ab96beb26c","한티 순교성지","대구","경북 칠곡군 동명면 한티로 1","photokorea","9","제목=이름·종교어·같은 시군(칠곡)","","2Jpbxa","한티순교성지","https://tong.visitkorea.or.kr/cms/resource_photo/65/1054165_image2_1.jpg","경상북도 칠곡군","한국관광공사 박성근","Type1","한티순교성지 순교자묘역"
"","3c5c55a8-c994-4d95-882c-19ab96beb26c","한티 순교성지","대구","경북 칠곡군 동명면 한티로 1","photokorea","9","제목=이름·종교어·같은 시군(칠곡)","","Y5kk2a","한티순교성지","https://tong.visitkorea.or.kr/cms/resource_photo/78/1054378_image2_1.jpg","경상북도 칠곡군","한국관광공사 박성근","Type1","한티순교성지, 피정의 집"
"","3c5c55a8-c994-4d95-882c-19ab96beb26c","한티 순교성지","대구","경북 칠곡군 동명면 한티로 1","photokorea","9","제목=이름·종교어·같은 시군(칠곡)","","Y5kk7a","한티순교성지","https://tong.visitkorea.or.kr/cms/resource_photo/83/1054383_image2_1.jpg","경상북도 칠곡군","한국관광공사 박성근","Type1","한티순교성지 표지석"
"","3c5c55a8-c994-4d95-882c-19ab96beb26c","한티 순교성지","대구","경북 칠곡군 동명면 한티로 1","photokorea","9","제목=이름·종교어·같은 시군(칠곡)","","gaPK2a","한티순교성지","https://tong.visitkorea.or.kr/cms/resource_photo/98/1054298_image2_1.jpg","경상북도 칠곡군","한국관광공사 박성근","Type1","한티순교성지 옛공소"
"","3c5c55a8-c994-4d95-882c-19ab96beb26c","한티 순교성지","대구","경북 칠곡군 동명면 한티로 1","photokorea","9","제목=이름·종교어·같은 시군(칠곡)","","gaPK7a","한티순교성지","https://tong.visitkorea.or.kr/cms/resource_photo/04/1054304_image2_1.jpg","경상북도 칠곡군","한국관광공사 박성근","Type1","한티순교성지 옛공소"
"","3c5c55a8-c994-4d95-882c-19ab96beb26c","한티 순교성지","대구","경북 칠곡군 동명면 한티로 1","photokorea","9","제목=이름·종교어·같은 시군(칠곡)","","gaPKAa","한티순교성지","https://tong.visitkorea.or.kr/cms/resource_photo/36/1054336_image2_1.jpg","경상북도 칠곡군","한국관광공사 박성근","Type1","한티순교성지 순례자의 집"
"","3c5c55a8-c994-4d95-882c-19ab96beb26c","한티 순교성지","대구","경북 칠곡군 동명면 한티로 1","tourinfo","7","제목=이름·종교어","5.92","1935320","한티 순교성지","https://tong.visitkorea.or.kr/cms/resource/20/3490520_image2_1.jpg","경상북도 칠곡군 동명면 한티로1길 69","TourAPI 관광정보(contentTypeId 12)","",""
"","2adae09e-5177-44b3-898c-0b130373bb40","홍천 성당","춘천","강원도 홍천군 홍천읍 희망리 105","tourinfo","6","조각(홍천)·500m 안","0.25","132272","홍천 중앙시장 (1,6일)","http://tong.visitkorea.or.kr/cms/resource/48/2770048_image2_1.jpg","강원특별자치도 홍천군 홍천읍 홍천로8길 17","TourAPI 관광정보(contentTypeId 38)","","A04010100"
"","2adae09e-5177-44b3-898c-0b130373bb40","홍천 성당","춘천","강원도 홍천군 홍천읍 희망리 105","tourinfo","6","조각(홍천)·500m 안","0.27","1626209","홍천교육도서관","http://tong.visitkorea.or.kr/cms/resource/77/1583777_image2_1.jpg","강원특별자치도 홍천군 홍천읍 꽃뫼로 93","TourAPI 관광정보(contentTypeId 14)","","A02060900"
"","2adae09e-5177-44b3-898c-0b130373bb40","홍천 성당","춘천","강원도 홍천군 홍천읍 희망리 105","tourinfo","6","조각(홍천)·500m 안","0.25","1769697","홍천강 꽁꽁축제","http://tong.visitkorea.or.kr/cms/resource/12/3580712_image2_1.JPG","강원특별자치도 홍천군 홍천읍 갈마곡리","TourAPI 관광정보(contentTypeId 15)","","A02070200"
"","2adae09e-5177-44b3-898c-0b130373bb40","홍천 성당","춘천","강원도 홍천군 홍천읍 희망리 105","tourinfo","6","조각(홍천)·500m 안","0.37","4010385","롯데하이마트 홍천점","https://tong.visitkorea.or.kr/cms/resource/27/4042327_image2_1.JPG","강원특별자치도 홍천군 홍천읍 홍천로 316","TourAPI 관광정보(contentTypeId 38)","",""
"","2adae09e-5177-44b3-898c-0b130373bb40","홍천 성당","춘천","강원도 홍천군 홍천읍 희망리 105","tourinfo","4","조각(홍천)·2km 안","1.37","125734","홍천 무궁화공원","http://tong.visitkorea.or.kr/cms/resource/31/3043031_image2_1.jpg","강원특별자치도 홍천군 홍천읍 장전평로 18","TourAPI 관광정보(contentTypeId 12)","","A02020700"
"","2adae09e-5177-44b3-898c-0b130373bb40","홍천 성당","춘천","강원도 홍천군 홍천읍 희망리 105","tourinfo","4","조각(홍천)·2km 안","0.78","140833","홍천 찰옥수수 축제","https://tong.visitkorea.or.kr/cms/resource/14/4108014_image2_1.jpg","강원 홍천군 홍천읍 갈마곡리 501","TourAPI 관광정보(contentTypeId 15)","",""
"","2adae09e-5177-44b3-898c-0b130373bb40","홍천 성당","춘천","강원도 홍천군 홍천읍 희망리 105","tourinfo","4","조각(홍천)·2km 안","0.98","1722441","홍천문화예술회관","http://tong.visitkorea.or.kr/cms/resource/34/3021034_image2_1.jpg","강원특별자치도 홍천군 홍천읍 설악로 1792","TourAPI 관광정보(contentTypeId 14)","","A02060600"
"","2adae09e-5177-44b3-898c-0b130373bb40","홍천 성당","춘천","강원도 홍천군 홍천읍 희망리 105","tourinfo","4","조각(홍천)·2km 안","0.77","2539802","홍천강 별빛음악 맥주축제","https://tong.visitkorea.or.kr/cms/resource/45/4108045_image2_1.jpg","강원특별자치도 홍천군 홍천읍 갈마곡리","TourAPI 관광정보(contentTypeId 15)","",""
"","2adae09e-5177-44b3-898c-0b130373bb40","홍천 성당","춘천","강원도 홍천군 홍천읍 희망리 105","tourinfo","4","조각(홍천)·2km 안","0.78","2597638","홍천 산나물축제","https://tong.visitkorea.or.kr/cms/resource/99/3301599_image2_1.jpg","강원특별자치도 홍천군 홍천읍 갈마곡리 501","TourAPI 관광정보(contentTypeId 15)","",""
"","2adae09e-5177-44b3-898c-0b130373bb40","홍천 성당","춘천","강원도 홍천군 홍천읍 희망리 105","tourinfo","4","조각(홍천)·2km 안","0.79","2873042","홍천 사과축제","http://tong.visitkorea.or.kr/cms/resource/55/3561055_image2_1.jpg","강원특별자치도 홍천군 홍천읍 갈마곡리","TourAPI 관광정보(contentTypeId 15)","","A02070200"
"","d8b49c3c-d4f9-4b04-805d-4d9a575d877d","황사영 순교순례지","의정부","경기도 양주시 장흥면 부곱리 일대 (홍복산)","tourinfo","4","조각(황사영)·종교어","4.15","127018","순교자 황사영 알렉시오 묘","http://tong.visitkorea.or.kr/cms/resource/06/3541606_image2_1.jpg","경기도 양주시 장흥면 부곡리","TourAPI 관광정보(contentTypeId 12)","","A02010700"
"","751e12ce-fa81-4bd0-87e5-2f3af28848d0","황새바위 순교성지","대전","충남 공주시 왕릉로 118","tourinfo","9","제목=이름·종교어·2km 안","0.95","127240","공주 황새바위 순교성지","http://tong.visitkorea.or.kr/cms/resource/84/3390284_image2_1.JPG","충청남도 공주시 왕릉로 118 (금성동)","TourAPI 관광정보(contentTypeId 12)","","A02010900"
"","751e12ce-fa81-4bd0-87e5-2f3af28848d0","황새바위 순교성지","대전","충남 공주시 왕릉로 118","photokorea","6","조각(황새바위)·종교어·같은 시군(공주)","","Gs900a","황새바위성지","https://tong.visitkorea.or.kr/cms/resource_photo/60/745160_image2_1.jpg","충청남도 공주","한국관광공사 전형준","Type1","황새바위성지, 충청남도 공주, 황새바위 천주교 순교지, 무덤경당, 잔디, 나무"
"","751e12ce-fa81-4bd0-87e5-2f3af28848d0","황새바위 순교성지","대전","충남 공주시 왕릉로 118","photokorea","6","조각(황새바위)·종교어·같은 시군(공주)","","Gs903a","황새바위성지","https://tong.visitkorea.or.kr/cms/resource_photo/64/745164_image2_1.jpg","충청남도 공주","한국관광공사 전형준","Type1","황새바위성지, 충청남도 공주, 황새바위 천주교 순교지, 순교탑 안내문"
"","751e12ce-fa81-4bd0-87e5-2f3af28848d0","황새바위 순교성지","대전","충남 공주시 왕릉로 118","photokorea","6","조각(황새바위)·종교어·같은 시군(공주)","","Gs904a","황새바위성지","https://tong.visitkorea.or.kr/cms/resource_photo/65/745165_image2_1.jpg","충청남도 공주","한국관광공사 전형준","Type1","황새바위성지, 충청남도 공주, 황새바위 천주교 순교지, 십자가의 길, 바위"
"","751e12ce-fa81-4bd0-87e5-2f3af28848d0","황새바위 순교성지","대전","충남 공주시 왕릉로 118","photokorea","6","조각(황새바위)·종교어·같은 시군(공주)","","Gs905a","황새바위성지","https://tong.visitkorea.or.kr/cms/resource_photo/66/745166_image2_1.jpg","충청남도 공주","한국관광공사 전형준","Type1","황새바위성지, 충청남도 공주, 황새바위 천주교 순교지, 성지입구 성모마리아상, 잔디, 바위, 돌담, 나무"
"","751e12ce-fa81-4bd0-87e5-2f3af28848d0","황새바위 순교성지","대전","충남 공주시 왕릉로 118","photokorea","6","조각(황새바위)·종교어·같은 시군(공주)","","Gs90ja","황새바위성지","https://tong.visitkorea.or.kr/cms/resource_photo/80/745180_image2_1.jpg","충청남도 공주","한국관광공사 전형준","Type1","황새바위성지, 충청남도 공주, 황새바위 천주교 순교지, 성지입구 성모마리아상, 잔디, 바위, 돌담, 나무"
"","751e12ce-fa81-4bd0-87e5-2f3af28848d0","황새바위 순교성지","대전","충남 공주시 왕릉로 118","photokorea","6","조각(황새바위)·종교어·같은 시군(공주)","","Gs90ma","황새바위성지","https://tong.visitkorea.or.kr/cms/resource_photo/83/745183_image2_1.jpg","충청남도 공주","한국관광공사 전형준","Type1","황새바위성지, 충청남도 공주, 황새바위, 천주교 순교지, 성지표시석, 나무, 산책리, 바위, 돌담"
"","751e12ce-fa81-4bd0-87e5-2f3af28848d0","황새바위 순교성지","대전","충남 공주시 왕릉로 118","photokorea","6","조각(황새바위)·종교어·같은 시군(공주)","","jqjena","황새바위성지","https://tong.visitkorea.or.kr/cms/resource_photo/50/745150_image2_1.jpg","충청남도 공주","한국관광공사 전형준","Type1","황새바위성지, 충청남도 공주, 황새바위 천주교 순교지, 무덤경당, 잔디, 나무, 12사도 상징석 "
"","751e12ce-fa81-4bd0-87e5-2f3af28848d0","황새바위 순교성지","대전","충남 공주시 왕릉로 118","photokorea","6","조각(황새바위)·종교어·같은 시군(공주)","","jqjeoa","황새바위성지","https://tong.visitkorea.or.kr/cms/resource_photo/51/745151_image2_1.jpg","충청남도 공주","한국관광공사 전형준","Type1","황새바위성지, 충청남도 공주, 황새바위 천주교 순교지, 무덤경당, 잔디, 나무, 순교탑"
"","751e12ce-fa81-4bd0-87e5-2f3af28848d0","황새바위 순교성지","대전","충남 공주시 왕릉로 118","photokorea","6","조각(황새바위)·종교어·같은 시군(공주)","","jqjeqa","황새바위성지","https://tong.visitkorea.or.kr/cms/resource_photo/53/745153_image2_1.jpg","충청남도 공주","한국관광공사 전형준","Type1","황새바위성지, 충청남도 공주, 황새바위 천주교 순교지, 무덤경당, 잔디, 나무, 돌기둥"
"","751e12ce-fa81-4bd0-87e5-2f3af28848d0","황새바위 순교성지","대전","충남 공주시 왕릉로 118","photokorea","6","조각(황새바위)·종교어·같은 시군(공주)","","jqjera","황새바위성지","https://tong.visitkorea.or.kr/cms/resource_photo/54/745154_image2_1.jpg","충청남도 공주","한국관광공사 전형준","Type1","황새바위성지, 충청남도 공주, 황새바위 천주교 순교지, 무덤경당, 잔디, 나무"
