id,name,en,diocese,match,cand_title,cand_url,license,artist,desc_url,width
"11d93a00-93a6-48b4-818b-af1ec69ad15b","성거산성지","Seonggeosan Shrine","대전","weak","성거산 천흥사명 동종 02.JPG","https://upload.wikimedia.org/wikipedia/commons/1/10/%EC%84%B1%EA%B1%B0%EC%82%B0_%EC%B2%9C%ED%9D%A5%EC%82%AC%EB%AA%85_%EB%8F%99%EC%A2%85_02.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 3.0","Eggmoon","https://commons.wikimedia.org/wiki/File:%EC%84%B1%EA%B1%B0%EC%82%B0_%EC%B2%9C%ED%9D%A5%EC%82%AC%EB%AA%85_%EB%8F%99%EC%A2%85_02.JPG","2848"
"c9b75913-f657-4efd-a847-238be4d39ce8","정산 순교 성지","Jeongsan Martyrdom Shrine","대전","weak","Jangseung from Norumok in the National Folk Museum of Korea.jpg","https://upload.wikimedia.org/wikipedia/commons/b/b0/Jangseung_from_Norumok_in_the_National_Folk_Museum_of_Korea.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 4.0","Ethan Doyle White","https://commons.wikimedia.org/wiki/File:Jangseung_from_Norumok_in_the_National_Folk_Museum_of_Korea.jpg","3672"
"c9b75913-f657-4efd-a847-238be4d39ce8","정산 순교 성지","Jeongsan Martyrdom Shrine","대전","weak","Jangseung from Norumok in the National Folk Museum of Korea (Facial Detail I).jpg","https://upload.wikimedia.org/wikipedia/commons/9/9c/Jangseung_from_Norumok_in_the_National_Folk_Museum_of_Korea_%28Facial_Detail_I%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 4.0","Ethan Doyle White","https://commons.wikimedia.org/wiki/File:Jangseung_from_Norumok_in_the_National_Folk_Museum_of_Korea_(Facial_Detail_I).jpg","3517"
"c9b75913-f657-4efd-a847-238be4d39ce8","정산 순교 성지","Jeongsan Martyrdom Shrine","대전","weak","Jangseung from Norumok in the National Folk Museum of Korea (Facial Detail II).jpg","https://upload.wikimedia.org/wikipedia/commons/6/60/Jangseung_from_Norumok_in_the_National_Folk_Museum_of_Korea_%28Facial_Detail_II%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 4.0","Ethan Doyle White","https://commons.wikimedia.org/wiki/File:Jangseung_from_Norumok_in_the_National_Folk_Museum_of_Korea_(Facial_Detail_II).jpg","3484"
"b1ac6215-43e2-4a0d-8dde-44cd7d3d787a","지석리 성지","Jiseok-ri Shrine","대전","weak","Kim Ji-seok from acrofan.jpg","https://upload.wikimedia.org/wikipedia/commons/d/d8/Kim_Ji-seok_from_acrofan.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 3.0","acrofan.com","https://commons.wikimedia.org/wiki/File:Kim_Ji-seok_from_acrofan.jpg","597"
"b1ac6215-43e2-4a0d-8dde-44cd7d3d787a","지석리 성지","Jiseok-ri Shrine","대전","strong","Jiseok-s.JPG","https://upload.wikimedia.org/wikipedia/commons/b/ba/Jiseok-s.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC0","안우석","https://commons.wikimedia.org/wiki/File:Jiseok-s.JPG","3264"
"b1ac6215-43e2-4a0d-8dde-44cd7d3d787a","지석리 성지","Jiseok-ri Shrine","대전","strong","Jiseok-o.JPG","https://upload.wikimedia.org/wikipedia/commons/4/4a/Jiseok-o.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC0","안우석","https://commons.wikimedia.org/wiki/File:Jiseok-o.JPG","3264"
"eef91372-92ee-4b31-9314-5e9cb92946e9","진산 성지","Jinsan Shrine","대전","weak","The Memorial Archway in Weitang 01 2015-05.JPG","https://upload.wikimedia.org/wikipedia/commons/8/82/The_Memorial_Archway_in_Weitang_01_2015-05.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 4.0","猫猫的日记本","https://commons.wikimedia.org/wiki/File:The_Memorial_Archway_in_Weitang_01_2015-05.JPG","4912"
"eef91372-92ee-4b31-9314-5e9cb92946e9","진산 성지","Jinsan Shrine","대전","weak","The Memorial Archway in Weitang 04 2015-05.JPG","https://upload.wikimedia.org/wikipedia/commons/5/5d/The_Memorial_Archway_in_Weitang_04_2015-05.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 4.0","猫猫的日记本","https://commons.wikimedia.org/wiki/File:The_Memorial_Archway_in_Weitang_04_2015-05.JPG","4912"
"eef91372-92ee-4b31-9314-5e9cb92946e9","진산 성지","Jinsan Shrine","대전","weak","The Memorial Archway in Weitang 09 2015-05.JPG","https://upload.wikimedia.org/wikipedia/commons/6/68/The_Memorial_Archway_in_Weitang_09_2015-05.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 4.0","猫猫的日记本","https://commons.wikimedia.org/wiki/File:The_Memorial_Archway_in_Weitang_09_2015-05.JPG","3264"
"f1e25869-e3cb-40de-b4b6-da5b5b398797","천주교 대흥동 교회 (대흥동 성당)","Daeheung-dong Catholic Church","대전","strong","Daeheung Dong-Cathedral 01.jpg","https://upload.wikimedia.org/wikipedia/commons/e/e0/Daeheung_Dong-Cathedral_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 4.0","Exj","https://commons.wikimedia.org/wiki/File:Daeheung_Dong-Cathedral_01.jpg","3024"
"f1e25869-e3cb-40de-b4b6-da5b5b398797","천주교 대흥동 교회 (대흥동 성당)","Daeheung-dong Catholic Church","대전","strong","Daeheung-dong Community Service Center 20140514 164029.jpg","https://upload.wikimedia.org/wikipedia/commons/2/23/Daeheung-dong_Community_Service_Center_20140514_164029.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 4.0","안우석","https://commons.wikimedia.org/wiki/File:Daeheung-dong_Community_Service_Center_20140514_164029.jpg","3264"
"f1e25869-e3cb-40de-b4b6-da5b5b398797","천주교 대흥동 교회 (대흥동 성당)","Daeheung-dong Catholic Church","대전","strong","Eclectic-style house in Daeheung-dong, Daejeon,.jpg","https://upload.wikimedia.org/wikipedia/commons/0/02/Eclectic-style_house_in_Daeheung-dong%2C_Daejeon%2C.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 4.0","이강철","https://commons.wikimedia.org/wiki/File:Eclectic-style_house_in_Daeheung-dong,_Daejeon,.jpg","3456"
"69b7f3a2-cd0e-4d19-b31c-4ac6447d2b8b","가회동 성당","Gahoe-dong Catholic Church","서울","strong","Korea Gaheedong Catholic Church 20140424 16 (14039222742).jpg","https://upload.wikimedia.org/wikipedia/commons/1/1e/Korea_Gaheedong_Catholic_Church_20140424_16_%2814039222742%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 2.0","Republic of  Korea from Seoul, Republic of Korea","https://commons.wikimedia.org/wiki/File:Korea_Gaheedong_Catholic_Church_20140424_16_(14039222742).jpg","4596"
"69b7f3a2-cd0e-4d19-b31c-4ac6447d2b8b","가회동 성당","Gahoe-dong Catholic Church","서울","strong","Korea Gaheedong Catholic Church 20140424 14 (14039222992).jpg","https://upload.wikimedia.org/wikipedia/commons/8/8b/Korea_Gaheedong_Catholic_Church_20140424_14_%2814039222992%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 2.0","Republic of  Korea from Seoul, Republic of Korea","https://commons.wikimedia.org/wiki/File:Korea_Gaheedong_Catholic_Church_20140424_14_(14039222992).jpg","4992"
"69b7f3a2-cd0e-4d19-b31c-4ac6447d2b8b","가회동 성당","Gahoe-dong Catholic Church","서울","strong","Korea Gaheedong Catholic Church 20140424 10 (14042882684).jpg","https://upload.wikimedia.org/wikipedia/commons/2/28/Korea_Gaheedong_Catholic_Church_20140424_10_%2814042882684%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 2.0","Republic of  Korea from Seoul, Republic of Korea","https://commons.wikimedia.org/wiki/File:Korea_Gaheedong_Catholic_Church_20140424_10_(14042882684).jpg","3176"
"47d6a607-6c63-46e9-bef9-0b382f253889","경기 감영 터","Site of the Gyeonggi Provincial Office","서울","strong","Gyeonggi Prov. Gov't North Office Station.JPG","https://upload.wikimedia.org/wikipedia/commons/3/34/Gyeonggi_Prov._Gov%27t_North_Office_Station.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 3.0","hyolee2","https://commons.wikimedia.org/wiki/File:Gyeonggi_Prov._Gov%27t_North_Office_Station.JPG","3264"
"47d6a607-6c63-46e9-bef9-0b382f253889","경기 감영 터","Site of the Gyeonggi Provincial Office","서울","strong","Gyeonggi Prov. Gov't North Office Station1.JPG","https://upload.wikimedia.org/wikipedia/commons/2/21/Gyeonggi_Prov._Gov%27t_North_Office_Station1.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 3.0","hyolee2","https://commons.wikimedia.org/wiki/File:Gyeonggi_Prov._Gov%27t_North_Office_Station1.JPG","2448"
"47d6a607-6c63-46e9-bef9-0b382f253889","경기 감영 터","Site of the Gyeonggi Provincial Office","서울","strong","Gyeonggi Prov. Gov't Office.JPG","https://upload.wikimedia.org/wikipedia/commons/e/e8/Gyeonggi_Prov._Gov%27t_Office.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 3.0","hyolee2","https://commons.wikimedia.org/wiki/File:Gyeonggi_Prov._Gov%27t_Office.JPG","3264"
"77197844-6e5d-4f22-a2f0-1a77dd999357","광화문 124위 시복 터","Gwanghwamun, Site of the Beatification of 124 Martyrs","서울","strong","Korea Pope Francis Gwanghwamun Beatification 24 (14932569742).jpg","https://upload.wikimedia.org/wikipedia/commons/9/91/Korea_Pope_Francis_Gwanghwamun_Beatification_24_%2814932569742%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 2.0","Republic of  Korea from Seoul, Republic of Korea","https://commons.wikimedia.org/wiki/File:Korea_Pope_Francis_Gwanghwamun_Beatification_24_(14932569742).jpg","3840"
"77197844-6e5d-4f22-a2f0-1a77dd999357","광화문 124위 시복 터","Gwanghwamun, Site of the Beatification of 124 Martyrs","서울","strong","Korea Pope Francis Gwanghwamun Beatification 11 (14932924375).jpg","https://upload.wikimedia.org/wikipedia/commons/1/1a/Korea_Pope_Francis_Gwanghwamun_Beatification_11_%2814932924375%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original","CC BY-SA 2.0","Republic of  Korea from Seoul, Republic of Korea","https://commons.wikimedia.org/wiki/File:Korea_Pope_Francis_Gwanghwamun_Beatification_11_(14932924375).jpg","4122"
